NC_003081.2,Coleoptera
NC_011324.1,Coleoptera
NC_011326.1,Coleoptera
NC_011328.1,Coleoptera
NC_011329.1,Coleoptera
NC_012139.1,Coleoptera
NC_012144.1,Coleoptera
NC_012765.1,Coleoptera
NC_013070.1,Coleoptera
NC_013249.1,Coleoptera
NC_013252.1,Coleoptera
NC_003372.1,Coleoptera
NC_013254.1,Coleoptera
NC_013554.1,Coleoptera
NC_013576.1,Coleoptera
NC_013578.1,Coleoptera
NC_013580.1,Coleoptera
NC_013582.1,Coleoptera
NC_016469.1,Coleoptera
NC_016919.1,Coleoptera
NC_018339.1,Coleoptera
NC_018349.1,Coleoptera
NC_003970.1,Coleoptera
NC_018350.1,Coleoptera
NC_018351.1,Coleoptera
NC_018352.1,Coleoptera
NC_018353.1,Coleoptera
NC_018354.1,Coleoptera
NC_022472.1,Coleoptera
NC_022671.1,Coleoptera
NC_022680.1,Coleoptera
NC_022935.1,Coleoptera
NC_023246.1,Coleoptera
NC_008221.1,Coleoptera
NC_023453.1,Coleoptera
NC_023469.1,Coleoptera
NC_023937.1,Coleoptera
NC_024271.1,Coleoptera
NC_024600.1,Coleoptera
NC_024633.1,Coleoptera
NC_024652.1,Coleoptera
NC_025243.1,Coleoptera
NC_025276.1,Coleoptera
NC_025332.1,Coleoptera
NC_009964.1,Coleoptera
NC_025945.1,Coleoptera
NC_026702.1,Coleoptera
NC_026719.1,Coleoptera
NC_027114.1,Coleoptera
NC_027176.1,Coleoptera
NC_027256.1,Coleoptera
NC_027577.1,Coleoptera
NC_027580.1,Coleoptera
NC_028203.1,Coleoptera
NC_028204.1,Coleoptera
NC_010964.1,Coleoptera
NC_028332.1,Coleoptera
NC_028535.1,Coleoptera
NC_028541.1,Coleoptera
NC_028597.1,Coleoptera
NC_028598.1,Coleoptera
NC_028599.1,Coleoptera
NC_028600.1,Coleoptera
NC_028601.1,Coleoptera
NC_028602.1,Coleoptera
NC_028603.1,Coleoptera
NC_010969.1,Coleoptera
NC_028604.1,Coleoptera
NC_028605.1,Coleoptera
NC_028606.1,Coleoptera
NC_028607.1,Coleoptera
NC_028608.1,Coleoptera
NC_028609.1,Coleoptera
NC_028610.1,Coleoptera
NC_028611.1,Coleoptera
NC_028612.1,Coleoptera
NC_028613.1,Coleoptera
NC_011320.1,Coleoptera
NC_029192.1,Coleoptera
NC_029230.1,Coleoptera
NC_029515.1,Coleoptera
NC_030058.1,Coleoptera
NC_030059.1,Coleoptera
NC_030060.1,Coleoptera
NC_030592.1,Coleoptera
NC_030593.1,Coleoptera
NC_030758.1,Coleoptera
NC_030764.1,Coleoptera
NC_011322.1,Coleoptera
NC_030765.1,Coleoptera
NC_030778.1,Coleoptera
NC_030782.1,Coleoptera
NC_031820.1,Coleoptera
NC_032062.1,Coleoptera
NC_032693.1,Coleoptera
NC_009500.1,Dictyoptera
NC_009501.1,Dictyoptera
NC_012901.1,Dictyoptera
NC_014274.1,Dictyoptera
NC_015800.1,Dictyoptera
NC_016956.1,Dictyoptera
NC_018120.1,Dictyoptera
NC_018121.1,Dictyoptera
NC_018122.1,Dictyoptera
NC_018123.1,Dictyoptera
NC_018124.1,Dictyoptera
NC_018125.1,Dictyoptera
NC_018126.1,Dictyoptera
NC_018127.1,Dictyoptera
NC_018128.1,Dictyoptera
NC_018129.1,Dictyoptera
NC_018130.1,Dictyoptera
NC_018131.1,Dictyoptera
NC_018132.1,Dictyoptera
NC_018549.1,Dictyoptera
NC_018599.1,Dictyoptera
NC_024028.1,Dictyoptera
NC_024658.1,Dictyoptera
NC_025522.1,Dictyoptera
NC_025567.1,Dictyoptera
NC_026113.1,Dictyoptera
NC_026114.1,Dictyoptera
NC_026115.1,Dictyoptera
NC_026116.1,Dictyoptera
NC_026117.1,Dictyoptera
NC_026695.1,Dictyoptera
NC_028722.1,Dictyoptera
NC_029224.1,Dictyoptera
NC_029225.1,Dictyoptera
NC_029326.1,Dictyoptera
NC_030001.1,Dictyoptera
NC_030002.1,Dictyoptera
NC_030003.1,Dictyoptera
NC_030011.1,Dictyoptera
NC_030012.1,Dictyoptera
NC_030013.1,Dictyoptera
NC_030014.1,Dictyoptera
NC_030015.1,Dictyoptera
NC_030016.1,Dictyoptera
NC_030017.1,Dictyoptera
NC_030018.1,Dictyoptera
NC_030019.1,Dictyoptera
NC_030020.1,Dictyoptera
NC_030021.1,Dictyoptera
NC_030022.1,Dictyoptera
NC_030023.1,Dictyoptera
NC_030024.1,Dictyoptera
NC_030025.1,Dictyoptera
NC_030026.1,Dictyoptera
NC_030027.1,Dictyoptera
NC_030028.1,Dictyoptera
NC_030029.1,Dictyoptera
NC_030030.1,Dictyoptera
NC_030031.1,Dictyoptera
NC_030032.1,Dictyoptera
NC_030033.1,Dictyoptera
NC_030034.1,Dictyoptera
NC_030035.1,Dictyoptera
NC_030036.1,Dictyoptera
NC_030037.1,Dictyoptera
NC_030191.1,Dictyoptera
NC_030262.1,Dictyoptera
NC_030264.1,Dictyoptera
NC_030265.1,Dictyoptera
NC_030266.1,Dictyoptera
NC_030267.1,Dictyoptera
NC_030268.1,Dictyoptera
NC_031162.1,Dictyoptera
NC_006076.1,Dictyoptera
NC_007702.1,Dictyoptera
NC_009498.1,Dictyoptera
NC_009499.1,Dictyoptera
NC_000857.1,Diptera
NC_000875.1,Diptera
NC_001322.1,Diptera
NC_002084.1,Diptera
NC_002660.1,Diptera
NC_002697.1,Diptera
NC_005333.1,Diptera
NC_005779.1,Diptera
NC_005780.1,Diptera
NC_005781.1,Diptera
NC_006378.1,Diptera
NC_006817.1,Diptera
NC_007102.1,Diptera
NC_008070.1,Diptera
NC_008748.1,Diptera
NC_008754.1,Diptera
NC_008755.1,Diptera
NC_008756.1,Diptera
NC_009733.1,Diptera
NC_009770.1,Diptera
NC_009771.1,Diptera
NC_009772.1,Diptera
NC_009809.1,Diptera
NC_010241.1,Diptera
NC_011596.1,Diptera
NC_013063.1,Diptera
NC_013066.1,Diptera
NC_013932.1,Diptera
NC_014275.1,Diptera
NC_014283.1,Diptera
NC_014402.1,Diptera
NC_014574.1,Diptera
NC_014611.1,Diptera
NC_014704.1,Diptera
NC_015079.1,Diptera
NC_015926.1,Diptera
NC_016056.1,Diptera
NC_016167.1,Diptera
NC_016169.1,Diptera
NC_016173.1,Diptera
NC_016176.1,Diptera
NC_016201.1,Diptera
NC_016202.1,Diptera
NC_016203.1,Diptera
NC_016204.1,Diptera
NC_016713.1,Diptera
NC_016716.1,Diptera
NC_016865.1,Diptera
NC_017605.1,Diptera
NC_018118.1,Diptera
NC_018348.1,Diptera
NC_018787.1,Diptera
NC_019573.1,Diptera
NC_019631.1,Diptera
NC_019632.1,Diptera
NC_019633.1,Diptera
NC_019634.1,Diptera
NC_019635.1,Diptera
NC_019636.1,Diptera
NC_019637.1,Diptera
NC_019638.1,Diptera
NC_019639.1,Diptera
NC_019640.1,Diptera
NC_020463.1,Diptera
NC_020662.1,Diptera
NC_020663.1,Diptera
NC_020768.1,Diptera
NC_020769.1,Diptera
NC_020770.1,Diptera
NC_023532.1,Diptera
NC_023794.1,Diptera
NC_023825.1,Diptera
NC_024511.2,Diptera
NC_024740.1,Diptera
NC_024855.1,Diptera
NC_024856.1,Diptera
NC_025338.1,Diptera
NC_025473.1,Diptera
NC_025573.1,Diptera
NC_025574.1,Diptera
NC_025936.1,Diptera
NC_025944.1,Diptera
NC_026112.1,Diptera
NC_026196.1,Diptera
NC_026292.1,Diptera
NC_026667.1,Diptera
NC_026668.1,Diptera
NC_026866.1,Diptera
NC_026898.1,Diptera
NC_026996.1,Diptera
NC_027254.1,Diptera
NC_027290.1,Diptera
NC_027494.1,Diptera
NC_027502.1,Diptera
NC_027591.1,Diptera
NC_027680.1,Diptera
NC_027725.1,Diptera
NC_027937.1,Diptera
NC_028015.1,Diptera
NC_028016.1,Diptera
NC_028025.1,Diptera
NC_028041.1,Diptera
NC_028042.1,Diptera
NC_028056.1,Diptera
NC_028057.1,Diptera
NC_028212.1,Diptera
NC_028213.1,Diptera
NC_028214.1,Diptera
NC_028215.1,Diptera
NC_028216.1,Diptera
NC_028217.1,Diptera
NC_028218.1,Diptera
NC_028219.1,Diptera
NC_028220.1,Diptera
NC_028221.1,Diptera
NC_028222.1,Diptera
NC_028223.1,Diptera
NC_028226.1,Diptera
NC_028327.1,Diptera
NC_028347.1,Diptera
NC_028411.1,Diptera
NC_028412.1,Diptera
NC_028413.1,Diptera
NC_028518.1,Diptera
NC_028616.1,Diptera
NC_029215.1,Diptera
NC_029354.1,Diptera
NC_029466.1,Diptera
NC_029467.1,Diptera
NC_029468.1,Diptera
NC_029486.1,Diptera
NC_029487.1,Diptera
NC_029753.1,Diptera
NC_029812.1,Diptera
NC_029834.1,Diptera
NC_030000.1,Diptera
NC_030246.1,Diptera
NC_030248.1,Diptera
NC_030249.1,Diptera
NC_030250.1,Diptera
NC_030519.1,Diptera
NC_030520.1,Diptera
NC_030715.1,Diptera
NC_030716.1,Diptera
NC_030717.1,Diptera
NC_030718.1,Diptera
NC_031381.1,Diptera
NC_031388.1,Diptera
NC_032690.1,Diptera
NC_002609.1,Hemiptera
NC_005939.1,Hemiptera
NC_005944.1,Hemiptera
NC_006157.1,Hemiptera
NC_006158.1,Hemiptera
NC_006159.1,Hemiptera
NC_006160.1,Hemiptera
NC_006279.1,Hemiptera
NC_006280.1,Hemiptera
NC_006292.1,Hemiptera
NC_006899.1,Hemiptera
NC_011594.1,Hemiptera
NC_011755.1,Hemiptera
NC_012421.1,Hemiptera
NC_012424.1,Hemiptera
NC_012429.1,Hemiptera
NC_012432.1,Hemiptera
NC_012446.1,Hemiptera
NC_012449.1,Hemiptera
NC_012456.1,Hemiptera
NC_012457.1,Hemiptera
NC_012458.1,Hemiptera
NC_012459.1,Hemiptera
NC_012460.1,Hemiptera
NC_012462.1,Hemiptera
NC_012463.1,Hemiptera
NC_012464.1,Hemiptera
NC_012617.1,Hemiptera
NC_012817.1,Hemiptera
NC_012819.1,Hemiptera
NC_012820.1,Hemiptera
NC_012822.1,Hemiptera
NC_012823.1,Hemiptera
NC_012835.1,Hemiptera
NC_012838.1,Hemiptera
NC_012841.1,Hemiptera
NC_012842.1,Hemiptera
NC_012845.1,Hemiptera
NC_012888.1,Hemiptera
NC_013272.1,Hemiptera
NC_013706.1,Hemiptera
NC_014286.1,Hemiptera
NC_015342.1,Hemiptera
NC_015799.1,Hemiptera
NC_015842.1,Hemiptera
NC_016017.1,Hemiptera
NC_016432.1,Hemiptera
NC_019576.1,Hemiptera
NC_019593.1,Hemiptera
NC_019594.1,Hemiptera
NC_019595.1,Hemiptera
NC_019597.1,Hemiptera
NC_020031.1,Hemiptera
NC_020143.1,Hemiptera
NC_020144.1,Hemiptera
NC_020309.1,Hemiptera
NC_020373.1,Hemiptera
NC_020772.1,Hemiptera
NC_021100.1,Hemiptera
NC_021417.1,Hemiptera
NC_021748.1,Hemiptera
NC_021975.1,Hemiptera
NC_022449.1,Hemiptera
NC_022670.1,Hemiptera
NC_022677.1,Hemiptera
NC_022682.1,Hemiptera
NC_022727.1,Hemiptera
NC_022816.1,Hemiptera
NC_022922.1,Hemiptera
NC_023083.1,Hemiptera
NC_023219.1,Hemiptera
NC_023796.1,Hemiptera
NC_024056.1,Hemiptera
NC_024264.1,Hemiptera
NC_024577.1,Hemiptera
NC_024581.1,Hemiptera
NC_024583.1,Hemiptera
NC_024622.1,Hemiptera
NC_024627.1,Hemiptera
NC_024641.1,Hemiptera
NC_024683.1,Hemiptera
NC_024745.1,Hemiptera
NC_024838.1,Hemiptera
NC_024926.1,Hemiptera
NC_025299.1,Hemiptera
NC_025329.1,Hemiptera
NC_025495.1,Hemiptera
NC_025496.1,Hemiptera
NC_025497.1,Hemiptera
NC_026669.1,Hemiptera
NC_026670.1,Hemiptera
NC_026671.1,Hemiptera
NC_026672.1,Hemiptera
NC_026699.1,Hemiptera
NC_026977.1,Hemiptera
NC_027087.1,Hemiptera
NC_027143.1,Hemiptera
NC_027144.1,Hemiptera
NC_027194.1,Hemiptera
NC_027489.1,Hemiptera
NC_028084.1,Hemiptera
NC_028154.1,Hemiptera
NC_028629.1,Hemiptera
NC_029155.1,Hemiptera
NC_029203.1,Hemiptera
NC_029495.1,Hemiptera
NC_029727.1,Hemiptera
NC_030043.1,Hemiptera
NC_030055.1,Hemiptera
NC_030214.1,Hemiptera
NC_030257.1,Hemiptera
NC_030360.1,Hemiptera
NC_030361.1,Hemiptera
NC_030362.1,Hemiptera
NC_030363.1,Hemiptera
NC_031364.1,Hemiptera
NC_031369.1,Hemiptera
NC_031387.1,Hemiptera
NC_032386.1,Hemiptera
NC_032388.1,Hemiptera
NC_032389.1,Hemiptera
NC_032390.1,Hemiptera
NC_032391.1,Hemiptera
NC_032392.1,Hemiptera
NC_032393.1,Hemiptera
NC_032394.1,Hemiptera
NC_001566.1,Hymenoptera
NC_004529.1,Hymenoptera
NC_008323.1,Hymenoptera
NC_010967.1,Hymenoptera
NC_011520.1,Hymenoptera
NC_011923.1,Hymenoptera
NC_012688.1,Hymenoptera
NC_012689.1,Hymenoptera
NC_012708.1,Hymenoptera
NC_013238.1,Hymenoptera
NC_014272.1,Hymenoptera
NC_014278.1,Hymenoptera
NC_014295.1,Hymenoptera
NC_014485.1,Hymenoptera
NC_014669.1,Hymenoptera
NC_014672.1,Hymenoptera
NC_014677.1,Hymenoptera
NC_015075.1,Hymenoptera
NC_017007.1,Hymenoptera
NC_021401.1,Hymenoptera
NC_022849.1,Hymenoptera
NC_023093.1,Hymenoptera
NC_024664.1,Hymenoptera
NC_025289.1,Hymenoptera
NC_026132.1,Hymenoptera
NC_026133.1,Hymenoptera
NC_026198.1,Hymenoptera
NC_026218.1,Hymenoptera
NC_026468.1,Hymenoptera
NC_026711.1,Hymenoptera
NC_026832.1,Hymenoptera
NC_026865.1,Hymenoptera
NC_027172.1,Hymenoptera
NC_027830.1,Hymenoptera
NC_028017.1,Hymenoptera
NC_028196.1,Hymenoptera
NC_028445.1,Hymenoptera
NC_028446.1,Hymenoptera
NC_028534.1,Hymenoptera
NC_029357.1,Hymenoptera
NC_029733.1,Hymenoptera
NC_030176.1,Hymenoptera
NC_030284.1,Hymenoptera
NC_030541.1,Hymenoptera
NC_030790.1,Hymenoptera
NC_032071.1,Hymenoptera
NC_032072.1,Hymenoptera
NC_002355.1,Lepidoptera
NC_003367.1,Lepidoptera
NC_003368.1,Lepidoptera
NC_003395.1,Lepidoptera
NC_004622.2,Lepidoptera
NC_007976.1,Lepidoptera
NC_008141.1,Lepidoptera
NC_010266.1,Lepidoptera
NC_010522.1,Lepidoptera
NC_010568.1,Lepidoptera
NC_010613.1,Lepidoptera
NC_011128.1,Lepidoptera
NC_012727.1,Lepidoptera
NC_012739.1,Lepidoptera
NC_012893.1,Lepidoptera
NC_013274.1,Lepidoptera
NC_013604.1,Lepidoptera
NC_014053.1,Lepidoptera
NC_014055.1,Lepidoptera
NC_014058.1,Lepidoptera
NC_014224.1,Lepidoptera
NC_014294.1,Lepidoptera
NC_014398.1,Lepidoptera
NC_014587.1,Lepidoptera
NC_014668.1,Lepidoptera
NC_014806.1,Lepidoptera
NC_015480.1,Lepidoptera
NC_015537.1,Lepidoptera
NC_015612.1,Lepidoptera
NC_015835.1,Lepidoptera
NC_015895.1,Lepidoptera
NC_015985.1,Lepidoptera
NC_015988.1,Lepidoptera
NC_016016.1,Lepidoptera
NC_016018.1,Lepidoptera
NC_016062.1,Lepidoptera
NC_016067.1,Lepidoptera
NC_016196.1,Lepidoptera
NC_016419.1,Lepidoptera
NC_016704.1,Lepidoptera
NC_016720.1,Lepidoptera
NC_016724.1,Lepidoptera
NC_016866.1,Lepidoptera
NC_017744.1,Lepidoptera
NC_017869.1,Lepidoptera
NC_018029.1,Lepidoptera
NC_018030.1,Lepidoptera
NC_018040.1,Lepidoptera
NC_018047.1,Lepidoptera
NC_018048.1,Lepidoptera
NC_018049.1,Lepidoptera
NC_018094.1,Lepidoptera
NC_018095.1,Lepidoptera
NC_018133.1,Lepidoptera
NC_018346.1,Lepidoptera
NC_018547.1,Lepidoptera
NC_018754.1,Lepidoptera
NC_019619.1,Lepidoptera
NC_019622.1,Lepidoptera
NC_019996.1,Lepidoptera
NC_020003.2,Lepidoptera
NC_020004.1,Lepidoptera
NC_020094.1,Lepidoptera
NC_020342.1,Lepidoptera
NC_020428.1,Lepidoptera
NC_020779.1,Lepidoptera
NC_020780.1,Lepidoptera
NC_021090.1,Lepidoptera
NC_021123.1,Lepidoptera
NC_021370.1,Lepidoptera
NC_021389.1,Lepidoptera
NC_021396.1,Lepidoptera
NC_021410.1,Lepidoptera
NC_021411.1,Lepidoptera
NC_021416.1,Lepidoptera
NC_021427.1,Lepidoptera
NC_021452.1,Lepidoptera
NC_021746.1,Lepidoptera
NC_021756.1,Lepidoptera
NC_021770.1,Lepidoptera
NC_021962.1,Lepidoptera
NC_022134.1,Lepidoptera
NC_022185.1,Lepidoptera
NC_022476.1,Lepidoptera
NC_022676.1,Lepidoptera
NC_022685.1,Lepidoptera
NC_022686.1,Lepidoptera
NC_022687.1,Lepidoptera
NC_022689.1,Lepidoptera
NC_022697.1,Lepidoptera
NC_022699.1,Lepidoptera
NC_022853.1,Lepidoptera
NC_022865.1,Lepidoptera
NC_023087.1,Lepidoptera
NC_023088.1,Lepidoptera
NC_023118.1,Lepidoptera
NC_023212.1,Lepidoptera
NC_023471.1,Lepidoptera
NC_023530.1,Lepidoptera
NC_023791.1,Lepidoptera
NC_023936.1,Lepidoptera
NC_023938.1,Lepidoptera
NC_023953.1,Lepidoptera
NC_023978.1,Lepidoptera
NC_024098.1,Lepidoptera
NC_024099.1,Lepidoptera
NC_024270.1,Lepidoptera
NC_024283.1,Lepidoptera
NC_024393.1,Lepidoptera
NC_024394.1,Lepidoptera
NC_024395.1,Lepidoptera
NC_024396.1,Lepidoptera
NC_024397.1,Lepidoptera
NC_024398.1,Lepidoptera
NC_024399.1,Lepidoptera
NC_024400.1,Lepidoptera
NC_024401.1,Lepidoptera
NC_024402.1,Lepidoptera
NC_024403.1,Lepidoptera
NC_024404.1,Lepidoptera
NC_024405.1,Lepidoptera
NC_024406.1,Lepidoptera
NC_024407.1,Lepidoptera
NC_024408.1,Lepidoptera
NC_024409.1,Lepidoptera
NC_024410.1,Lepidoptera
NC_024411.1,Lepidoptera
NC_024412.1,Lepidoptera
NC_024413.1,Lepidoptera
NC_024414.1,Lepidoptera
NC_024415.1,Lepidoptera
NC_024416.1,Lepidoptera
NC_024417.1,Lepidoptera
NC_024418.1,Lepidoptera
NC_024419.1,Lepidoptera
NC_024420.1,Lepidoptera
NC_024424.1,Lepidoptera
NC_024428.1,Lepidoptera
NC_024532.1,Lepidoptera
NC_024535.1,Lepidoptera
NC_024550.1,Lepidoptera
NC_024551.1,Lepidoptera
NC_024564.1,Lepidoptera
NC_024571.1,Lepidoptera
NC_024582.1,Lepidoptera
NC_024605.1,Lepidoptera
NC_024644.1,Lepidoptera
NC_024646.1,Lepidoptera
NC_024647.1,Lepidoptera
NC_024648.1,Lepidoptera
NC_024649.1,Lepidoptera
NC_024650.1,Lepidoptera
NC_024727.1,Lepidoptera
NC_024741.1,Lepidoptera
NC_024742.1,Lepidoptera
NC_024744.1,Lepidoptera
NC_024824.1,Lepidoptera
NC_024863.1,Lepidoptera
NC_024864.1,Lepidoptera
NC_025273.1,Lepidoptera
NC_025274.1,Lepidoptera
NC_025322.1,Lepidoptera
NC_025551.1,Lepidoptera
NC_025569.1,Lepidoptera
NC_025587.1,Lepidoptera
NC_025757.1,Lepidoptera
NC_025759.1,Lepidoptera
NC_025760.1,Lepidoptera
NC_025761.1,Lepidoptera
NC_025762.1,Lepidoptera
NC_025763.1,Lepidoptera
NC_025764.1,Lepidoptera
NC_025774.1,Lepidoptera
NC_025933.1,Lepidoptera
NC_025948.1,Lepidoptera
NC_026046.1,Lepidoptera
NC_026060.1,Lepidoptera
NC_026061.1,Lepidoptera
NC_026062.1,Lepidoptera
NC_026069.1,Lepidoptera
NC_026070.1,Lepidoptera
NC_026071.1,Lepidoptera
NC_026072.1,Lepidoptera
NC_026073.1,Lepidoptera
NC_026199.1,Lepidoptera
NC_026228.1,Lepidoptera
NC_026457.1,Lepidoptera
NC_026463.1,Lepidoptera
NC_026517.1,Lepidoptera
NC_026518.1,Lepidoptera
NC_026532.1,Lepidoptera
NC_026550.1,Lepidoptera
NC_026564.1,Lepidoptera
NC_026569.1,Lepidoptera
NC_026692.1,Lepidoptera
NC_026697.1,Lepidoptera
NC_026837.1,Lepidoptera
NC_026838.1,Lepidoptera
NC_026840.1,Lepidoptera
NC_026841.1,Lepidoptera
NC_026842.1,Lepidoptera
NC_026844.1,Lepidoptera
NC_026864.1,Lepidoptera
NC_026903.1,Lepidoptera
NC_026910.1,Lepidoptera
NC_026990.1,Lepidoptera
NC_027071.1,Lepidoptera
NC_027094.1,Lepidoptera
NC_027108.1,Lepidoptera
NC_027109.1,Lepidoptera
NC_027111.1,Lepidoptera
NC_027145.1,Lepidoptera
NC_027156.1,Lepidoptera
NC_027157.1,Lepidoptera
NC_027170.1,Lepidoptera
NC_027174.1,Lepidoptera
NC_027252.1,Lepidoptera
NC_027253.1,Lepidoptera
NC_027263.1,Lepidoptera
NC_027443.1,Lepidoptera
NC_027506.1,Lepidoptera
NC_027516.1,Lepidoptera
NC_027672.1,Lepidoptera
NC_027723.1,Lepidoptera
NC_027836.1,Lepidoptera
NC_027948.1,Lepidoptera
NC_027961.1,Lepidoptera
NC_028086.1,Lepidoptera
NC_028168.1,Lepidoptera
NC_028207.1,Lepidoptera
NC_028324.1,Lepidoptera
NC_028348.1,Lepidoptera
NC_028443.1,Lepidoptera
NC_028505.1,Lepidoptera
NC_028506.1,Lepidoptera
NC_028507.1,Lepidoptera
NC_028532.1,Lepidoptera
NC_028539.1,Lepidoptera
NC_028548.1,Lepidoptera
NC_029136.1,Lepidoptera
NC_029162.1,Lepidoptera
NC_029163.1,Lepidoptera
NC_029164.1,Lepidoptera
NC_029172.1,Lepidoptera
NC_029193.1,Lepidoptera
NC_029202.1,Lepidoptera
NC_029244.1,Lepidoptera
NC_029386.1,Lepidoptera
NC_029496.1,Lepidoptera
NC_029497.1,Lepidoptera
NC_029498.1,Lepidoptera
NC_029499.1,Lepidoptera
NC_029500.1,Lepidoptera
NC_029501.1,Lepidoptera
NC_029502.1,Lepidoptera
NC_029503.1,Lepidoptera
NC_029504.1,Lepidoptera
NC_029505.1,Lepidoptera
NC_029506.1,Lepidoptera
NC_029507.1,Lepidoptera
NC_029508.1,Lepidoptera
NC_029509.1,Lepidoptera
NC_029510.1,Lepidoptera
NC_029511.1,Lepidoptera
NC_029512.1,Lepidoptera
NC_029513.1,Lepidoptera
NC_029514.1,Lepidoptera
NC_029716.1,Lepidoptera
NC_029751.1,Lepidoptera
NC_029763.1,Lepidoptera
NC_029810.1,Lepidoptera
NC_029811.1,Lepidoptera
NC_029826.1,Lepidoptera
NC_029844.1,Lepidoptera
NC_029873.1,Lepidoptera
NC_030192.1,Lepidoptera
NC_030270.1,Lepidoptera
NC_030370.1,Lepidoptera
NC_030376.1,Lepidoptera
NC_030508.1,Lepidoptera
NC_030509.1,Lepidoptera
NC_030510.1,Lepidoptera
NC_030602.1,Lepidoptera
NC_030632.1,Lepidoptera
NC_030769.1,Lepidoptera
NC_031151.1,Lepidoptera
NC_031329.1,Lepidoptera
NC_031507.1,Lepidoptera
NC_031831.1,Lepidoptera
NC_032285.1,Lepidoptera
NC_032382.1,Lepidoptera
NC_032649.1,Lepidoptera
NC_032683.1,Lepidoptera
NC_032694.1,Lepidoptera
NC_001712.1,Orthoptera
NC_006678.1,Orthoptera
NC_009876.1,Orthoptera
NC_009967.1,Orthoptera
NC_010219.1,Orthoptera
NC_011095.1,Orthoptera
NC_011114.1,Orthoptera
NC_011115.1,Orthoptera
NC_011119.1,Orthoptera
NC_011200.1,Orthoptera
NC_011301.1,Orthoptera
NC_011302.1,Orthoptera
NC_011303.1,Orthoptera
NC_011305.1,Orthoptera
NC_011306.1,Orthoptera
NC_011813.1,Orthoptera
NC_011823.1,Orthoptera
NC_011824.1,Orthoptera
NC_011827.1,Orthoptera
NC_013240.1,Orthoptera
NC_013701.1,Orthoptera
NC_013805.1,Orthoptera
NC_013826.1,Orthoptera
NC_013835.1,Orthoptera
NC_013847.1,Orthoptera
NC_014289.1,Orthoptera
NC_014349.1,Orthoptera
NC_014449.1,Orthoptera
NC_014450.1,Orthoptera
NC_014451.1,Orthoptera
NC_014488.1,Orthoptera
NC_014490.1,Orthoptera
NC_014491.1,Orthoptera
NC_014610.1,Orthoptera
NC_014887.1,Orthoptera
NC_014891.1,Orthoptera
NC_015478.1,Orthoptera
NC_015624.1,Orthoptera
NC_016182.1,Orthoptera
NC_016696.1,Orthoptera
NC_018542.1,Orthoptera
NC_018543.1,Orthoptera
NC_018765.1,Orthoptera
NC_019993.1,Orthoptera
NC_019994.1,Orthoptera
NC_020045.1,Orthoptera
NC_020328.1,Orthoptera
NC_020329.1,Orthoptera
NC_020330.1,Orthoptera
NC_020773.1,Orthoptera
NC_020774.1,Orthoptera
NC_020775.1,Orthoptera
NC_020776.1,Orthoptera
NC_020777.1,Orthoptera
NC_020778.1,Orthoptera
NC_021103.1,Orthoptera
NC_021379.1,Orthoptera
NC_021380.1,Orthoptera
NC_021397.1,Orthoptera
NC_021424.1,Orthoptera
NC_021609.1,Orthoptera
NC_021610.1,Orthoptera
NC_023467.1,Orthoptera
NC_023535.1,Orthoptera
NC_023919.1,Orthoptera
NC_023920.1,Orthoptera
NC_023921.1,Orthoptera
NC_024923.1,Orthoptera
NC_025285.1,Orthoptera
NC_025558.1,Orthoptera
NC_025765.1,Orthoptera
NC_025904.1,Orthoptera
NC_025946.1,Orthoptera
NC_026231.1,Orthoptera
NC_026525.1,Orthoptera
NC_026716.1,Orthoptera
NC_027179.1,Orthoptera
NC_027187.1,Orthoptera
NC_028058.1,Orthoptera
NC_028059.1,Orthoptera
NC_028060.1,Orthoptera
NC_028061.1,Orthoptera
NC_028062.1,Orthoptera
NC_028063.1,Orthoptera
NC_028065.1,Orthoptera
NC_028158.1,Orthoptera
NC_028159.1,Orthoptera
NC_028160.1,Orthoptera
NC_028619.1,Orthoptera
NC_029135.1,Orthoptera
NC_029148.1,Orthoptera
NC_029150.1,Orthoptera
NC_029205.1,Orthoptera
NC_029327.1,Orthoptera
NC_029408.1,Orthoptera
NC_030165.1,Orthoptera
NC_030586.1,Orthoptera
NC_030587.1,Orthoptera
NC_030626.1,Orthoptera
NC_030762.1,Orthoptera
NC_030763.1,Orthoptera
NC_031379.1,Orthoptera
NC_031397.1,Orthoptera
NC_031506.1,Orthoptera
NC_031652.1,Orthoptera
NC_031817.1,Orthoptera
NC_032076.1,Orthoptera
NC_032077.1,Orthoptera
NC_032303.1,Orthoptera
NC_032716.1,Orthoptera
